	claim	evidence	label
344	İstanbul Çapa Tıp Fakültesi’nde bir kişinin koronavirüs tanısıyla karantinaya alındığı iddiası	Hastanede yeni koronavirüs şüphesiyle karantinaya alınan çocuğa mevsimsel grip teşhisi kondu.Sağlık Bakanı Fahrettin Koca'da hastanede Şubat 2020'de teşhis konmuş Covid-19 vakası olmadığını doğruladı.	yanlış
235	Pendik-Sabiha Gökçen metrosunun maliyetinin İBB tarafından karşılanacağı iddiası	Pendik-Sabiha Gökçen metrosunun yapımı Ulaştırma ve Altyapı Bakanlığı'nın kendi bütçesiyle tamamlandı. Ancak hattın maliyeti işletilmek üzere devredilen İBB tarafından karşılanacak.2010 yılında çıkarılan kararda şehir içi ulaşım sistemleri, metrolar ve bunlarla ilgili tesislerin Ulaştırma ve Altyapı Bakanlığı’nca devralınması, tamamlanması ve sonra geri devredilmesi düzenleniyor.Aynı düzenleme belediyelerin bakanlığın metro yapım maliyetlerini karşılamasını öngörüyor.Bakanlığın metro hattını tamamlamasının yasal çerçevesini bu karar oluşturuyor. İBB de 2018 yılında bütçe yetersizliği nedeniyle metro hattının yapımını bakanlığa devretti.Yasal düzenlemelere göre bakanlığın yapımını tamamladığı metro hattının işletmesini devralan İBB, maliyetleri karşılayarak, metro yatırımının geri ödemesini yapmakla yükümlü.	doğru
252	Bir Twitter sayfası tarafından 20 Mayıs 2021 tarihinde yapılan paylaşıma göre Türkiye Uzay Ajansı’nın 1 milyon 62 bin 919 Türk lirasına biri VIP minibüs olmak üzere 5 araç ve iki şoför hizmetini iki buçuk yıllığına kiraladığı iddia edildi. Gönderi 4 bin 500'den fazla beğeni toplamış.	Bir Twitter sayfası tarafından yapılan paylaşımda Türkiye Uzay Ajansı’nın 1 milyon 62 bin 919 Türk lirasına 2 buçuk yıllığına 5 adet minibüs ve 2 şoför hizmeti kiraladığı iddia edildi. Türkiye Uzay Ajansı Başkanlığı 13 Mart 2021 tarihinde resmi kurumların ihalelerini sunduğu resmi ilan sitesi “ilan.gov.tr” sitesinden “5 Adet Araç ve 2 Adet Şoför Hizmeti Alımı” başlığı ile ihale ilanı yayınlamıştı. Bu beş aracın 1 Mayıs 2021–31 Aralık 2023 tarihleri arasında kullanılacağı da bildirildi. EKAP üzerinden kiralanan 5 aracın iki buçuk yıllık kirası ve iki şoför hizmeti için 1 milyon 62 bin 919 TL’lik sözleşme imzalandığı görülüyor. Ayrıca, Türkiye Uzay Ajansı'nın 2021 merkezi yönetim bütçesi ise iddia edildiği gibi 38 milyon TL olarak açıklanmış.	doğru
21	4 ayda 434 kişinin intihar ettiği iddiası	Basına yansıyan haberlerin sayısı, CHP araştırmasıyla örtüşüyor. Dahası 2019 verileri de, 434 rakamını destekler nitelikte. Resmi bir veri veya bir rapora rastlanamamasına karşın Meral Akşener ve Gamze Taşçıer’in dile getirdiği 434 intihar vakası iddiası doğru kabul edilebilir.	doğru
313	Genç Müslüman Kadınlar İçin Liderlik programına 1 milyon 163 bin TL harcandığı iddiası	Aile ve Sosyal Politikalar Bakanlığı, programın ihalesini 1 milyon 163 bin 257 TL bedelle Global Turizm’e verdi.Ancak program kapsamında gerçekleşen tek etkinlik Emine Erdoğan ile kahvaltı edilmesi değildi.	doğru
459	Kemal Sunal’ın gerçek doğum gününün 10 Kasım olduğu iddiası	Kemal Sunal’ın böyle bir sözü bulunmuyor.Kimlik kaydında doğum gününün 4 Kasım olduğu görülüyor.Ancak hem ailesi hem kendisi Sunal’ın doğum tarihinin 11 Kasım 1944 olduğunu söylüyor.	yanlış
160	AK Parti Ordu Kadın Kolları’nın erkek dansözlü etkinlik düzenlediği iddiası	Video 5 Kasım 2022’de Ordu Fatsa’da bir kozmetik firmasının düzenlediği kadınlar matinesi etkinliğinden.Teyit’in ulaştığı organizasyon firması, etkinliğin AK Parti ya da başka herhangi bir siyasi partiyle ilgisi olmadığını belirtti.Kadınlar matinesine ait bilet ve ayrıntılı bilgiler sosyal medya hesaplarında yer alıyor.Matinede sahne alan Serdem Erol da sosyal medya hesabından gecenin siyasi partiyle ilgisi olmadığını açıklamış.	yanlış
276	Covid-19 nedeniyle kapalı olan AVM’deki deri eşyaların küflendiği iddiası	Fotoğraflar Malezya'danGörüntüler Covid-19 önlemleri kapsamında 18 Mart’tan bu yana kapalı olan Metrojaya alışveriş merkezinde kaydedilmiş.	doğru
443	Aslı Erdoğan'ın 'okulda Kürtlerden nefret edilmesi öğretiliyor' dediği iddiası	Aslı Erdoğan, röportajında iddia konusu bu ifadeleri kullanmıyor.Başlık Le Soir’e geçerken değişmiş.	yanlış
191	İstanbul Valiliği’ndeki tadilat için 3 milyon liradan fazla bedelli ihale yapıldığı iddiası	Valilik ana makam katı bakım ve onarımı için belli istekliler arasında ihale düzenlenmiş.Sonucunda ise Alba İnşaat Sanayi ve ve Ticaret A.Ş 3 milyon 381 bin 175 liralık teklif ile ihaleyi kazanmış.Kamu İhale Kurumu İhale Arama (EKAP) sayfasına girip arama yaptığımızda ihalenin kaydına ulaşabiliyoruz.	doğru
385	Bir Twitter hesabı tarafından 1 Nisan 2017 tarihinde yapılan paylaşımda eski Başbakan Şükrü Saraçoğlu’nun “Din zehirdir. Türkiye’den dini tamamen atabilmek için bize 30 sene daha lazım” dediği iddia edildi.	Bir Twitter kullanıcısı tarafından yapılan paylaşımda eski Başbakan Şükrü Saraçoğlu’nun Meclis konuşmasında “Din zehirdir.” dediği iddia edilmişti. İddiayla ilgili yapılan araştırmada eski Başbakan Şükrü Saraçoğlu’nun konuşmalarında din zehirdir diye bir ifade kullandığına dair bir kanıt yok. İfadeler meclis tutanaklarında araştırıldığında eski Başbakan Recep Peker’in şeriatı zehir olarak nitelediği bir konuşmasına rastlanıyor. 1947’de Köy Enstitülerinin komünizm propagandası yapılan mekanlara dönüştüğünü öne süren ve imanlı eğitimi destekleyen bir vekile karşı yaptığı konuşmasında Peker, zehir olarak gördüğü komünizme karşı başka bir zehir olarak gördüğü şeriat kurallarıyla devletin yönetilemeyeceğini belirterek cevap vermiş.	yanlış
293	Başkentray trenlerinin kaplanarak Gaziantep'e gönderildiği iddiası	Gaziray’ın açılışındaki trenler, Türasaş’ın üreteceği trenlerin zamanında teslim edilemediği için geçici olarak Başkentray’dan kiralanarak Ankara’dan getirilmiş.E23000 model trenler, kiralandıktan sonra Gaziray’ın tasarımına uygun olacak şekilde kaplanmış.Gaziantep Belediyesi Basın Birimi, Türasaş’ın üreteceği trenlerin teslimatının pandemi gibi nedenlerle geciktiğini, trenler teslim edilene kadar kullanılmak üzere Ankara’dan tren kiralandığını doğruladı.Seri numaraları dışında, Başkentray’da kullanılan trenlerin tasarımıyla Gaziray’ın açılışındaki trenler birebir aynı. Trenin ön cephesindeki pencere açıklığı, sinyal lambaları ve trenin iskeletindeki oval yapı örtüşüyor.1 Eylül 2022’de yapılan Gaziray test sürüşünde kullanılan trenin üzerinde, Başkentray’ın mavi şeritli kaplaması duruyor.E23000 model tren setleri daha önce İzban ve Adaray’da da kullanılmıştı.	doğru
413	Vegan beslenen iş insanı dışkısını bağışlayarak öğrencilere burs sağladı	Ali Bıdı özel bir kliniğe bağışladığı dışkısının karşılığında ücret talep etmeyip kliniğin kendisine ayırdığı parayla öğrencilere burs imkanı sağlıyor.Bıdı, dışkısını bağırsak rahatsızlıkları bulunan hastaların tedavisi için bağışlıyor.	doğru
343	Ayasofya'nın Atatürk döneminde tapuya cami olarak kaydedildiği iddiası	2010 yılında Vakıflar Genel Müdürü Ayasofya’nın tapu senedinin arşivde bulunduğunu açıkladı.Tapu ve Kadastro Genel Müdürlüğü’nün parsel sorgulama uygulamasındaki bilgiler ile tapu senedindeki bilgilerin eşleştiği ve Ayasofya’nın cami olarak kaydedildiği görülüyor.Tapu kaydı Cumhuriyet’in ilanından sonra İstanbul’da yürütülen kadastro çalışmaları kapsamında düzenlenmiş.	doğru
257	İtalya’da koronavirüse karşı Kuran okunduğu iddiası	Salgından ölenleri anmak üzere düzenlenen farklı din ve kültür temsilcilerinin bulunduğu etkinlikte Kuran-ı Kerim de okunmuş.Etkinlik 13 Nisan 2020 tarihinde Carpi Piskoposluğu ve belediye idaresi tarafından düzenlenmiş.	doğru
308	Nezle olmanın Covid-19’dan koruduğu iddiası	Nezle ile Covid-19 arasındaki olası çapraz bağışıklığa ilişkin araştırmalar, bir varsayıma dayalı ve kesin sonuç bildirmiyor. Maske kullanmak sizi nezleden önce Covid-19’a yakalanmaktan da korur.	yanlış
149	İçişleri Bakanlığı logosu bulunan seçim görevlisi kartlarıyla ilgili iddia	135 Sayılı genelgede 19 ve 20. maddelerde de belirtildiği gibi sandık çevresinde ve sandık alanında bulunabilecek kişilerin müşahit ve sandık görevlisi olması gerekiyor.298 sayılı Seçimlerin Temel Hükümleri ve Seçmen Kütükleri Hakkında Kanun'da da seçim bölgesinde kimlerin bulunabileceği belirtiliyor.Teyit'in görüştüğü YSK yetkilileri, YSK’nın sadece partilerin düzenlediği müşahit kartlarını ve YSK tarafından düzenlenen sandık görevlisi kartlarını kabul ettiğini ve seçim bölgelerine İçişleri Bakanlığı logosu bulunan kartla girilmeyeceğini belirtti.	doğru
130	"Bir Instagram sayfası tarafından 20 Mayıs 2021 tarihinde yapılan paylaşımda Fransa Başkanı François Mitterrand’a danışmanlık hizmeti vermiş bir iktisatçı olan Jacques Attali'nin ""Verbatim"" adlı kitabında salgın kaynaklı toplu katliamları desteklediği iddia edildi."	"Bir Facebook sayfası tarafından yapılan paylaşımda Jacques Attali'nin ""Verbatim"" adlı kitabında salgın kaynaklı toplu katliamları desteklediği iddia edilmişti. İddiada sözü geçen Verbatim kitabında salgın ile ilgili bir bilgi bulunmuyor. İddia edilen alıntı ise kitabın herhangi bir bölümünde yer almıyor."	yanlış
151	Evinin önünde kutlama yapılan kadın Messi’nin büyükannesi mi?	Messi’nin büyükannesi hayatta değil.Videodaki kadın Messi ile akrabalığının olmadığına dair açıklama yaptı.	yanlış
359	Mehmet Ceyhan'ın DSÖ koruması sayesinde yargılanamayacağı iddiası	Kaynak olarak sunulan Resmi Gazete’de Dünya Sağlık Örgütü İstanbul ofisinin açılması için mali anlaşma onaylanıyor.Mehmet Ceyhan Dünya Sağlık Örgütü doktoru da değil.	yanlış
99	RTÜK’ün Türkiye’nin risk primi (CDS) konulu haberleri yasakladığı iddiası	İddia bir Twitter kullanıcısının, RTÜK’ün CDS primi konuları haberlere yasak getirdiğini iddia etmesiyle yayıldı.Hesabın tweet’lerinin devamında paylaşımın ironi ve hiciv amaçlı yapıldığı anlaşılıyor.RTÜK’ün internet adreslerinde yer alan  açıklamalarda yayın yasağı getirdiğine dair bir kanıt yer almıyor.	yanlış
372	7 Ağustos Cuma Çamlıca Camisi’nde 34 kişinin ibadet ettiği iddiası	O gün sosyal medya üzerinden yapılmış canlı yayın var.Canlı yayın videosundaki kalabalık hesaplandığında Cuma namazına katılanların sayısının çok daha fazla olduğu anlaşılıyor.Tepeden çekilen bir başka fotoğrafta da daha fazla kişi olduğu görülüyor.	yanlış
87	Bakan Pakdemirli'nin patates firmasında danışmanlık yaptığı iddiası	Bakan Pakdemirli’nin 2013-2018 yılları arasında Kanada merkezli McCain şirketinde “iş geliştirme danışmanı” olarak çalışmış.Şirket şu an için Türkiye’ye taze patates ithalatı gerçekleştirmiyor.	doğru
458	Türkiye Cumhurbaşkanı Erdoğan’ın ‘üniversiteli sayısında’ Almanya’dan öndeyiz iddiası	Cumhurbaşkanı Recep Tayyip Erdoğan’ın ‘üniversiteli sayısında’ Almanya’dan öndeyiz iddiası doğru.	doğru
330	Bir Twitter hesabı tarafından 12 Şubat 2022 tarihinde yapılan paylaşımda, Kary Mullis’in PCR testi hastalıkları teşhis edemez dediği ve bundan dolayı öldürüldüğü iddia edildi. 	Bir Twitter hesabı tarafından yapılan paylaşımda, Kary Mullis’in PCR testi hastalıkları teşhis edemez dediği ve bundan dolayı öldürüldüğü iddia edilmişti. Kary Mullis’in 12 Temmuz 1997 yılındaki bir söyleşide benzer sözleri var fakat tıbbi kaynaklardaki bilgilerde de PCR testinin hastalık teşhisi için değil, virüs tespiti için kullanıldığı yazıyor.  Ayrıca Kary Mullis 7 Ağustos 2019’da Covid-19 pandemisinin öncesinde zatürreden vefat etti ve öldürüldüğüne dair hiçbir kanıt bulunmuş değil.	yanlış
214	Optimar'ın seçim sonuçları sorusu yanıtları toplamının yüzde 110 çıktığı iddiası	Optimar’ın Ocak ayında gerçekleştirdiği genel seçim anketindeki toplam sonuçlar yüzde 110 değil, 100.Sosyal medyada paylaşılan görselde kararsız oy oranları kararsızlar dağıtılmasına rağmen anket sonucuna yeniden eklenmiş.	yanlış
466	Yeni yasaya göre iki yıl milletvekilliği yapanların emekli sayılacağı iddiası	İki yıl görev yapan her milletvekili emekli aylığına hak kazanmıyor.Milletvekillerinin iki yıl görev yapmanın yanında yaş ve hizmet gereklerini de yerine getirmeleri gerekiyor.	yanlış
121	Bir Twitter hesabı tarafından 11 Ocak 2022 tarihinde yapılan paylaşımda Çin’in Xi’an bölgesinde ortaya çıkan yeni hemorajik ateş virüsü nedeniye dezenfektan işlemlerinde alev silahı da kullanıldığı iddia edildi. Paylaşım 1300’ün üzerinde beğeni alırken 300’ün üzerinde de retweet toplamış.	Bir Twitter hesabı tarafından yapılan paylaşımda Çin’in Xi’an bölgesinde ortaya çıkan yeni hemorajik ateş virüsü nedeniye dezenfekte işlemlerinde alev silahı da kullanıldığı iddia edilmişti. 13 milyon nüfusa sahip Xi’an bölgesi, artan Covid-19 vakaları sebebiyle Çin’in “sıfır-Covid” politikası kapsamında 22 Aralık 2021’den itibaren karantinada. Hemorajik Ateş vakaları ise Çin’de kemirgenlerden yayılan ve insandan insana geçmeyen Hanta Virüsü kaynaklı bölgesel ve dönemsel olarak gözlemlenen bir hastalık sebebiyle yaşanıyor. Hanta Virüsü kaynaklı hemorajik ateş vakaları, yeni ortaya çıkmadı ve Xi’an’da yaşananların asıl sebebi değil. İddialarda kullanılan ve Xi’an’da çekildiği anlaşılan video, artan Covid-19 vakaları sebebiyle Çin’in Sıfır-Covid stratejisi kapsamında başlayan karantinada görevlilerin önlem uygulamalarını gösteriyor.	yanlış
499	Bir Twitter hesabı tarafından 1 Nisan 2022 tarihinde yapılan bir paylaşımda, Ukrayna’nın geliştirdiği bir uygulama ile Büyük Sıfırlama’yı uygulamaya koyduğu iddia edildi. 	Bir Twitter hesabı tarafından 1 Nisan 2022 tarihinde yapılan bir paylaşımda, Ukrayna’nın geliştirdiği bir uygulama ile Büyük Sıfırlama’yı uygulamaya koyduğu iddia edilmişti. Diia uygulaması Ukrayna vatandaşlarının kimlik, sürücü ehliyeti ve pasaport gibi resmi belgelerini dijitalleştirmeyi amaçlıyor fakat bunun Dünya Ekonomik Forumu’nun Büyük Sıfırlama gündemi ile bir ilişkisi yok.	yanlış
20	Türkiye yalan haber sıralamasında birinci iddiası	İddia 2018 yılında yayınlanan rapora göre doğrudur. Diğer anketlere baktığımızda Türkiye’de kişilerin sıkça yalan habere rastladığını görmekteyiz. Aynı zamanda medyaya güven konusunda Türkiye daha üst sıralardadır.	doğru
188	Tunç Soyer'in depreme tedbir için sokakta Atatürk heykeli dolaştırdığı iddiası	"Fotoğraf güncel değil, 26 Aralık 2017'den.Fotoğrafta görülen kişi eski Mersin Toroslar ilçe belediye başkanı Hamit Tuna.Görselde ""Dünya figürü üstündeki Atatürk heykeli"" yerleştirileceği yere taşınıyor."	yanlış
71	Singapur’a ihraç edilen Arifoğlu markasına ait baharatların toplatıldığı iddiası	Singapur Gıda Ajansı, Arifoğlu markasına ait üç ürünle ilgili, içlerinde izin verilmeyen renklendiricilerin olduğu gerekçesiyle toplatılması yönünde bir açıklama yayınladı.Arifoğlu adıyla iki farklı firma var. Ortaklıktan ayrılan kardeşlerden biri 25 Ekim 2019’da Arifoğlu Biyomedikal Kozmetik Gıda Sanayi ve Ticaret A.Ş.’yi, 2017 yılında ise başka şirketi tadil ederek Arifoğlu Doğal ve Organik Ürünler Sanayi ve Ticaret Limited Şirketi’ni kuruyor.Singapur Gıda Ajansı’nın yayınladığı baharat paketleri, Arifoğlu.com adresinde yer alan baharat paketleriyle aynı. Sadece internet sitesi üzerinden satış yapan aynı isimli diğer firmanın ürünlerinin paketleri farklı.Tarım ve Orman Bakanlığı, firma hakkında suç duyurusunda bulunulduğunu ve ilgili parti ve seri numaralı ürünlerin piyasadan toplatıldığını açıkladı.	doğru
